cruise_number,operation_number,operation_uuid,cruise_investigator,tow_timestamp,tow_latitude,tow_longitude,avg_bottom_depth_m,avg_surface_temp_c,avg_gear_depth_m,pred_sci_name,pred_com_name,predator_length_cm,predator_weight_kg,predator_visual_maturity,predator_age,stomach_uuid,prey_category_long,prey_category_short_low,prey_category_short_high,collection_type,content_wt_g,content_vol_ml,volume_method
201305,39,fb387319-3d28-4040-b9af-bd22cff3d9cd,NWFSC - FEAT,2013-07-15,41.7571,-124.5051,385.6124,9.637,294.1686,Merluccius productus,Pacific hake,37,0.324,Developing,3,c2a53174-6ec8-4826-905e-e1068f7908cb,Empty stomachs,EMP,EMP,formalin sample,,,
201305,39,fb387319-3d28-4040-b9af-bd22cff3d9cd,NWFSC - FEAT,2013-07-15,41.7571,-124.5051,385.6124,9.637,294.1686,Merluccius productus,Pacific hake,37,0.362,Spawning,3,1bf7cefd-e590-46ad-81b6-1579b1a5da9d,Empty stomachs,EMP,EMP,formalin sample,,,
201305,39,fb387319-3d28-4040-b9af-bd22cff3d9cd,NWFSC - FEAT,2013-07-15,41.7571,-124.5051,385.6124,9.637,294.1686,Merluccius productus,Pacific hake,38,0.318,Developing,3,a5fc3612-4ca5-46ea-bf0c-0071a0d28137,Empty stomachs,EMP,EMP,formalin sample,,,
201305,39,fb387319-3d28-4040-b9af-bd22cff3d9cd,NWFSC - FEAT,2013-07-15,41.7571,-124.5051,385.6124,9.637,294.1686,Merluccius productus,Pacific hake,38,0.338,Developing,3,6770d53c-4c67-4df0-8afd-d368407bd067,Empty stomachs,EMP,EMP,formalin sample,,,
201305,39,fb387319-3d28-4040-b9af-bd22cff3d9cd,NWFSC - FEAT,2013-07-15,41.7571,-124.5051,385.6124,9.637,294.1686,Merluccius productus,Pacific hake,40,0.388,Spawning,3,8ecadb26-5f11-42e9-9988-2f7588bae355,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,34,0.234,Developing,3,c3376cd4-cfa0-4887-961d-5069f5a3d030,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,34,0.26,Developing,3,d188ed6d-b591-4e48-bf98-a8b1578a3f8a,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,36,0.258,Developing,3,6449525f-8e86-472b-a8e9-e32c776f8947,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,36,0.286,Developing,3,7554c140-2b06-47fe-8a9d-7cd3741fdec8,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,36,0.298,Developing,3,fdb41983-8ddb-4786-bfbc-99a73ebf27ad,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,37,0.266,Developing,3,c13e496c-8630-4736-9320-a8c67d883648,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,37,0.316,Developing,3,8d24ffac-f549-4189-a18c-d0892854e1eb,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,37,0.32,Developing,3,626dc83f-afd6-4284-9f0c-1a3f7e7148e9,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,39,0.354,Spawning,3,54ff861c-7e6a-4b6b-b163-a1d6a1435754,Empty stomachs,EMP,EMP,formalin sample,,,
201305,40,d2dab893-c994-4a2d-a1e9-39b504fe0f28,NWFSC - FEAT,2013-07-16,42.2558,-124.6428,353.3077,9.9088,297.8462,Merluccius productus,Pacific hake,39,0.374,Spawning,3,fdd1ea5b-d82f-4502-aada-d0241f25bfc6,Empty stomachs,EMP,EMP,formalin sample,,,
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,35,0.224,Developing,3,f8817134-c774-42d9-b06f-2ab6b42a81a0,Empty stomachs,EMP,EMP,formalin sample,,,
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,37,0.298,Developing,3,e77eb8e8-d432-42c2-a6ca-b44b67124cec,Empty stomachs,EMP,EMP,formalin sample,,,
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,37,0.322,Developing,3,dfff32f4-e9c3-4391-8299-56459baeef29,Euphausiids,EUPH,EUPH,formalin sample,0.66,0.8,2
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,37,0.342,Developing,3,e8b8b660-89de-4dfa-bb56-9f68e9b0fa12,Euphausiids,EUPH,EUPH,formalin sample,0.87,1,2
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,38,0.296,Developing,3,d274ad1f-7541-4cfd-8215-02181227c758,Empty stomachs,EMP,EMP,formalin sample,,,
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,38,0.318,Developing,3,0b795a1a-538d-4a92-afe2-1bde0f53b8d5,Euphausiids,EUPH,EUPH,formalin sample,0.03,,2
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,38,0.34,Developing,3,c68d67f2-eaa2-4031-8b3c-ec4f26d3d7dd,Euphausiids,EUPH,EUPH,formalin sample,3.35,3.5,2
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,39,0.356,Developing,3,c0e50601-60f9-4299-b00f-bacc0d82d72d,Empty stomachs,EMP,EMP,formalin sample,,,
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,39,0.362,Developing,3,9f8aa214-4eb1-4d8d-8939-667ded93c956,Euphausiids,EUPH,EUPH,formalin sample,0.67,0.6,2
201305,41,237ab7d9-5164-4593-9bd4-bd340b68e3a6,NWFSC - FEAT,2013-07-26,42.7613,-124.7485,358.8158,8.4688,324.2105,Merluccius productus,Pacific hake,42,0.48,Developing,4,787b7c57-d439-4dbc-85c1-40281988e090,Euphausiids,EUPH,EUPH,formalin sample,6.68,7,2
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,32,0.136,Developing,3,233dd17f-5d05-4014-bcbe-1f34296123e9,Empty stomachs,EMP,EMP,formalin sample,,,
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,34,0.202,Developing,3,739c7186-183a-4a5e-a2c6-0c6a515395f7,Empty stomachs,EMP,EMP,formalin sample,,,
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,36,0.288,Developing,3,ec4002b1-dbf8-4bf5-aeaf-a73bc087ffff,Euphausiids,EUPH,EUPH,formalin sample,0.03,,2
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,37,0.322,Spawning,3,49809823-23af-4c35-847d-e71b134b1d77,Euphausiids,EUPH,EUPH,formalin sample,0.86,0.9,2
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,37,0.336,Developing,3,36cdf516-b73c-420f-8a5e-5887149d4b18,Empty stomachs,EMP,EMP,formalin sample,,,
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,38,0.282,Developing,3,e80171dc-5c01-492b-bbc6-d234f42488f4,Empty stomachs,EMP,EMP,formalin sample,,,
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,38,0.314,Developing,3,ef184e14-59d3-4e73-a57e-331db3f8a136,Euphausiids,EUPH,EUPH,formalin sample,4.8,5,2
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,38,0.314,Developing,3,ef184e14-59d3-4e73-a57e-331db3f8a136,Myctophidae,FISH,MYCT,formalin sample,0.45,0.4,2
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,38,0.342,Developing,3,0ac4f126-627f-4457-b7e0-1e73c8c54e8e,Empty stomachs,EMP,EMP,formalin sample,,,
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,38,0.342,Spawning,3,506f8619-877f-4489-a6ff-e30b3c377dca,Euphausiids,EUPH,EUPH,formalin sample,18.75,20,2
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,38,0.342,Spawning,3,506f8619-877f-4489-a6ff-e30b3c377dca,Myctophidae,FISH,MYCT,formalin sample,4.19,4,2
201305,42,d07536e2-a118-44c1-92ef-f8851da1d0ac,NWFSC - FEAT,2013-07-27,43.0928,-124.8732,340.9688,8.9723,265.1563,Merluccius productus,Pacific hake,39,0.372,Developing,3,164389d0-679c-4830-9091-0d1dac548784,Euphausiids,EUPH,EUPH,formalin sample,0.07,,2
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,36,0.284,Developing,3,4e0fd7a4-b7f5-459a-9430-dae41a391148,Euphausiids,EUPH,EUPH,formalin sample,2.17,2.5,2
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,36,0.312,Developing,3,40c27f40-a096-4ec8-bf78-1ac5e2d49721,Empty stomachs,EMP,EMP,formalin sample,,,
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,37,0.314,Developing,3,e45f0d33-0796-45f9-84c8-3ab09ca661f7,Caridean shrimps,SHRIMP,SHRIMP C,formalin sample,1.39,2,2
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,37,0.34,Developing,3,753cbdc7-28ab-4f88-8a90-aeb4c9787fea,Euphausiids,EUPH,EUPH,formalin sample,6.89,7,2
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,38,0.322,Developing,3,002546e9-c631-4ad5-b051-86a94430be26,Euphausiids,EUPH,EUPH,formalin sample,1.55,1.5,2
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,38,0.346,Developing,3,a5506bb7-f87b-4578-8b73-314c671e92ef,Empty stomachs,EMP,EMP,formalin sample,,,
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,38,0.35,Developing,3,288b12fc-c7be-41a1-ba16-93485441ca97,Euphausiids,EUPH,EUPH,formalin sample,3.28,3,2
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,39,0.424,Developing,3,95af39f5-23af-44ee-98ce-2b72e71536de,Euphausiids,EUPH,EUPH,formalin sample,11.02,12,2
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,40,0.412,Developing,3,d5812398-1046-4a74-82d0-7d1aa3e7a23d,Empty stomachs,EMP,EMP,formalin sample,,,
201305,43,23dd1ae5-6b0b-442f-81e4-6e7d2cc20117,NWFSC - FEAT,2013-07-28,43.4068,-124.6483,210.0625,9.0537,168.3125,Merluccius productus,Pacific hake,40,0.422,Developing,3,50272f87-c4ff-49eb-8f83-7530ee156b33,Euphausiids,EUPH,EUPH,formalin sample,5.15,6,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,36,0.334,Developing,3,6eb6bf71-db06-4b45-8eff-8c1dd7a3fe2e,Euphausiids,EUPH,EUPH,formalin sample,16.23,18,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,37,0.358,Developing,3,262f0663-8ba5-4563-abe1-1c816b032e96,Euphausiids,EUPH,EUPH,formalin sample,17.98,18,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,38,0.33,Developing,3,caec93bc-c810-4dd8-9182-ff4bacb19712,Euphausiids,EUPH,EUPH,formalin sample,1.19,2,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,38,0.334,Developing,3,7800a1ac-b9f3-4508-914d-6980907979c5,Empty stomachs,EMP,EMP,formalin sample,,,
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,38,0.346,Developing,3,b2597fd9-6cf2-4565-ac4e-9777de67151c,Euphausiids,EUPH,EUPH,formalin sample,7.87,9,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,38,0.354,Developing,3,3d1a1fff-ff92-4ed5-a31c-6465b38b2333,Euphausiids,EUPH,EUPH,formalin sample,5.59,7,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,39,0.376,Developing,3,464e187f-91b0-4f68-88dd-3a9ff08fabba,Euphausiids,EUPH,EUPH,formalin sample,1.13,1.5,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,39,0.386,Developing,6,8efd1902-b583-4410-bf6e-ee0140bbaaf9,Euphausiids,EUPH,EUPH,formalin sample,1.43,1.3,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,40,0.418,Developing,3,e6d761ac-e87f-4315-8151-bef18ef18297,Euphausiids,EUPH,EUPH,formalin sample,8.45,10,2
201305,44,e1fabfb6-7b61-4514-b02b-4df572e4a364,NWFSC - FEAT,2013-07-28,43.423,-124.7779,521.7778,10.5037,163,Merluccius productus,Pacific hake,40,0.428,Developing,3,2bfbbac0-fb6b-41ab-9cb8-002dc0a1e0d8,Euphausiids,EUPH,EUPH,formalin sample,1.04,2,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,36,0.37,Developing,3,4ca9c0cc-bd50-44f7-a14c-0f6915fc06f6,Euphausiids,EUPH,EUPH,formalin sample,18.2,20,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,37,0.348,Developing,3,1b437245-f677-4893-849e-8724611cb37d,Euphausiids,EUPH,EUPH,formalin sample,0.12,0.2,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,38,0.348,Developing,3,675fb5cf-e5d9-4044-b11d-9344190c6fbf,Empty stomachs,EMP,EMP,formalin sample,,,
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,39,0.364,Developing,3,99056020-b87d-49f5-8806-0abf21c08a66,Euphausiids,EUPH,EUPH,formalin sample,2.57,3,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,40,0.37,Developing,3,73761666-d4d8-479b-ac16-61ab7781d339,Euphausiids,EUPH,EUPH,formalin sample,0.81,2,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,40,0.406,Developing,3,5bd7fbfe-b1e9-47e0-8d97-aea5377c4db5,Euphausiids,EUPH,EUPH,formalin sample,7.88,8,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,41,0.456,Developing,3,7ff8423e-bffc-4274-bafb-b2b217bef6a8,Euphausiids,EUPH,EUPH,formalin sample,2.76,2.8,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,42,0.454,Developing,4,da365135-72c4-4878-9c9f-16677f626ba8,Euphausiids,EUPH,EUPH,formalin sample,5.38,8,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,42,0.474,Developing,4,928e7f1b-7ef7-49ed-b55c-55aee3027f79,Euphausiids,EUPH,EUPH,formalin sample,2.52,2.6,2
201305,45,81fec7c4-e7ae-410f-bbf7-8248bb87aaac,NWFSC - FEAT,2013-07-29,43.9312,-124.9665,502.6071,13.0113,209.5714,Merluccius productus,Pacific hake,48,0.674,Developing,5,80c5a943-c5e5-42b4-a5a3-2df7fd64004c,Euphausiids,EUPH,EUPH,formalin sample,1.57,2,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,34,0.24,Developing,3,0c8c7383-6e85-4e9a-8800-52df006b07bc,Empty stomachs,EMP,EMP,formalin sample,,,
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,36,0.256,Developing,3,3c25abf3-7cf3-4042-8c97-ba5a79dd12bc,Euphausiids,EUPH,EUPH,formalin sample,5.99,6,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,37,0.344,Developing,3,1cb6c4c7-82e8-4f19-ba48-6709b08e6c2c,Euphausiids,EUPH,EUPH,formalin sample,11.38,12,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,37,0.35,Developing,3,520e1aec-2287-4f58-a540-44338ee9a29a,Euphausiids,EUPH,EUPH,formalin sample,10.52,16,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,37,0.35,Developing,3,83b893b3-c3bf-46ce-a71d-fb1af472cc0f,Euphausiids,EUPH,EUPH,formalin sample,2.22,2.2,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,37,0.36,Developing,3,b9b385e5-d126-4581-b0e1-ebb432f4b19a,Euphausiids,EUPH,EUPH,formalin sample,12.05,13,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,37,0.38,Spawning,3,3f3c2a0c-1d1e-4dde-a461-94a403c69cbb,Euphausiids,EUPH,EUPH,formalin sample,9.29,10,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,39,0.382,Developing,3,f5668766-f979-4ed4-88d5-aa4118242fc9,Euphausiids,EUPH,EUPH,formalin sample,10.6,12,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,40,0.374,Developing,3,4058397d-77be-4d2a-9aa1-3056b61f8961,Euphausiids,EUPH,EUPH,formalin sample,4.02,4,2
201305,47,414e639d-45db-474f-b57b-9402febd20c2,NWFSC - FEAT,2013-07-30,44.092,-124.9739,433,10.7962,224.5,Merluccius productus,Pacific hake,47,0.512,Developing,8,9579c976-bf76-428c-99f5-fc225b709d28,Euphausiids,EUPH,EUPH,formalin sample,0.12,0.2,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,36,0.296,Developing,3,cee50b5b-dfe6-4d56-862b-71858ef1c39a,Euphausiids,EUPH,EUPH,formalin sample,3.21,3,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,37,0.362,Developing,3,7799accf-05c0-477c-b520-a325cab691ca,Euphausiids,EUPH,EUPH,formalin sample,1.78,2,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,38,0.324,Developing,3,ebe99769-f5b4-4394-8ac9-e0bfde3641ce,Euphausiids,EUPH,EUPH,formalin sample,6.43,7,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,38,0.326,Developing,3,5ca1af2c-4fa7-48f0-8aca-1cbd1040da82,Euphausiids,EUPH,EUPH,formalin sample,5.76,6,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,38,0.404,Developing,3,f736c3a0-1acb-497b-a703-9164ba0443c9,Euphausiids,EUPH,EUPH,formalin sample,13.74,15,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,39,0.358,Developing,3,e03f97d4-4890-4a76-9862-9c32b22eb214,Euphausiids,EUPH,EUPH,formalin sample,7.98,8,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,39,0.392,Developing,3,abe579f6-7958-4a89-a5d4-1e3b8f3bae01,Euphausiids,EUPH,EUPH,formalin sample,4.43,4.2,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,40,0.386,Developing,3,1d112fdf-9197-478f-a595-12d5ecff98b7,Euphausiids,EUPH,EUPH,formalin sample,0.52,0.5,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,40,0.44,Developing,3,21e01ee3-61df-4b80-9478-648dcda83f0b,Euphausiids,EUPH,EUPH,formalin sample,16.81,16.8,2
201305,48,dfa3fa31-d123-4041-a33c-ff95b2823d31,NWFSC - FEAT,2013-07-30,44.2609,-124.9428,419.9653,11.3885,317.4855,Merluccius productus,Pacific hake,42,0.45,Developing,5,82e09bf7-9520-4a42-8388-5cfc6ae7a4fa,Empty stomachs,EMP,EMP,formalin sample,,,
